"977","https://srmcn.lenovo.com","获取失败","获取失败","获取失败","403","127.0.0.1","2020年9月24日 11:25"
"395","https://brand.lenovo.com","获取失败","获取失败","获取失败","403","127.0.0.1","2020年9月23日 19:59"
"394","https://reg.lenovo.com","Apache Tomcat/7.0.85 - Error report","waf/4.23.1-3.el6","获取失败","404","117.174.176.252","2020年9月23日 19:59"
"393","https://mall.club.lenovo.com","获取失败","获取失败","获取失败","403","127.0.0.1","2020年9月23日 19:59"
"392","https://buy.lenovo.com","获取失败","获取失败","获取失败","403","127.0.0.1","2020年9月23日 19:59"
"391","https://newsupport.lenovo.com","获取失败","获取失败","获取失败","403","127.0.0.1","2020年9月23日 19:59"
"390","https://club.lenovo.com","获取失败","获取失败","获取失败","403","127.0.0.1","2020年9月23日 19:59"
"389","https://img2cdn.clubstatic.lenovo.com.cn","获取失败","nginx/1.10.1","获取失败","200","183.220.150.152","2020年9月23日 19:59"
"388","https://img0.cdn.clubjs.lenovo.com.cn","403 Forbidden","nginx/1.8.0","获取失败","403","183.222.99.94","2020年9月23日 19:59"
"387","http://www.lenovo.com.cn","获取失败","Cdn Cache Server V2.0","获取失败","200","117.174.176.252","2020年9月23日 19:59"
"386","https://buy.lenovo.com.cn","联想商城 - 购物车","waf/4.23.1-3.el6","获取失败","200","58.222.41.170","2020年9月23日 19:59"
"385","http://clubimg.lenovo.com.cn","获取失败","获取失败","获取失败","200","183.222.99.94","2020年9月23日 19:58"
"384","https://mbuy.lenovo.com.cn","购物车","waf/4.23.1-3.el6","获取失败","200","58.220.70.95","2020年9月23日 19:58"
"383","https://pcjs1.clubstatic.lenovo.com.cn","Lenovo Static Resource Server 1","nginx","获取失败","200","183.222.99.94","2020年9月23日 19:58"
"382","https://js1cdn.clubstatic.lenovo.com.cn","403 Forbidden","nginx/1.8.0","获取失败","403","183.220.150.152","2020年9月23日 19:58"
"381","http://img0.cdn.clubjs.lenovo.com.cn","403 Forbidden","nginx/1.8.0","获取失败","403","183.222.99.94","2020年9月23日 19:57"
"380","https://passport.lenovo.com","Homepage","nginx","获取失败","200","43.255.227.58","2020年9月23日 19:57"
"379","http://passport.lenovo.com.cn","403 Forbidden","nginx","获取失败","403","43.255.227.60","2020年9月23日 19:57"
"378","https://cuiapi.lenovo.com.cn","获取失败","获取失败","获取失败","403","47.95.96.14","2020年9月23日 19:55"
"376","http://365.lenovo.com","联想IT专家","openresty/1.9.3.1","获取失败","200","43.255.226.109","2020年9月23日 19:55"
"374","https://smart.lenovo.com.cn","404","获取失败","获取失败","404","47.95.71.249","2020年9月23日 19:55"
"373","https://pvtcuiapi.lenovo.com.cn","获取失败","获取失败","获取失败","403","47.95.96.41","2020年9月23日 19:55"
"372","https://cmsdev.lenovo.com.cn","404","获取失败","获取失败","404","39.105.123.68","2020年9月23日 19:55"
"371","https://sc-front-dev.earth.xpaas.lenovo.com","获取失败","获取失败","获取失败","403","127.0.0.1","2020年9月23日 19:52"
"370","https://click.lenovo.com.cn","New Document","nginx/1.6.0","获取失败","200","42.159.123.65","2020年9月23日 19:52"
"369","https://devcube.lenovo.com.cn","魔方","nginx","获取失败","200","43.255.224.89","2020年9月23日 19:52"
"368","https://sc-tst.lenovo.com.cn","","earth","获取失败","200","146.196.114.128","2020年9月23日 19:52"
"366","https://showcdn.lenovo.com.cn","想秀资讯","Tengine","获取失败","200","111.51.69.241","2020年9月23日 19:50"
"363","https://www.aiot.lenovo.com.cn:8090","获取失败","nginx","获取失败","404","139.217.113.254","2020年9月23日 19:49"
"360","https://support.lenovo.com","Home - Global Support - Lenovo Support US","获取失败","获取失败","200","27.151.12.43","2020年9月23日 19:48"
"358","https://datacentersupport.lenovo.com","Home - Data Center Support - Lenovo Support CN","获取失败","获取失败","200","27.151.12.43","2020年9月23日 19:48"
"253","https://office365.lenovo.com.cn","Laravel","nginx","PHP/7.2.16","200","43.255.226.122","2020年9月23日 18:28"
"251","https://rental.lenovo.com.cn","联想租赁商城","获取失败","ASP.NET","200","60.205.211.164","2020年9月23日 18:28"
"250","https://crm.lenovo.com.cn","CRM","openresty","获取失败","200","43.255.226.57","2020年9月23日 18:28"
"249","https://activity.lenovo.com.cn","403 Forbidden","waf/4.23.1-3.el6","获取失败","403","117.174.147.65","2020年9月23日 18:28"
"248","http://newsupport.lenovo.com.cn","Lenovo联想售后客户服务中心\,提供驱动下载\,配置查询\,保修服务-联想服务","nginx","获取失败","200","43.255.226.57","2020年9月23日 18:28"
"247","http://natapps.lenovo.com.cn","lenovoApps","获取失败","Express","200","47.95.137.211","2020年9月23日 18:28"
"245","http://ideaservice.lenovo.com.cn","联想服务官网\,联想手机服务-联想移动互联及数字家庭产品服务支持","","ASP.NET","200","59.61.88.218","2020年9月23日 18:28"
"243","https://lelink.lenovo.com.cn","【联想看家宝】高清摄像头_高清网络摄像头_云录像服务_动态捕捉","获取失败","获取失败","200","47.114.105.77","2020年9月23日 18:27"
"242","http://user.lenovo.com.cn","获取失败","nginx","PHP/5.6.40","200","43.255.226.57","2020年9月23日 18:27"
"241","https://dibg.lenovo.com.cn","物联网_人工智能_数字化转型咨询_行业智能_联想数据智能","openresty/1.13.6.1","获取失败","200","223.202.108.76","2020年9月23日 18:27"
"240","http://servicekb.lenovo.com.cn","Lenovo Service Login","Microsoft-IIS/7.5","ASP.NET","200","43.255.226.126","2020年9月23日 18:27"
"239","https://mbrand.lenovo.com.cn","品牌首页","Tengine","获取失败","200","117.174.180.110","2020年9月23日 18:27"
"238","https://cube.lenovo.com.cn","魔方","nginx","获取失败","200","43.255.226.122","2020年9月23日 18:27"
"237","https://sta.vgs.lenovo.com.cn","联想视频·静态入口","JSP3/2.0.14","获取失败","200","183.220.151.41","2020年9月23日 18:27"
"236","https://lecs.lenovo.com.cn","联想在线客服首页","nginx","获取失败","200","43.255.225.245","2020年9月23日 18:26"
"235","http://service.lenovo.com.cn","联想服务与支持","Microsoft-IIS/10.0","ASP.NET","200","43.255.226.120","2020年9月23日 18:26"
"234","http://srv.shop.17.lenovo.com.cn","资源未找到","Tengine","获取失败","404","43.255.225.247","2020年9月23日 18:26"
"233","https://365.lenovo.com.cn","联想IT专家","openresty/1.9.3.1","获取失败","200","43.255.226.109","2020年9月23日 18:26"
"232","https://dcg.lenovo.com.cn","联想数据中心","waf/4.23.1-3.el6","获取失败","200","117.174.176.252","2020年9月23日 18:26"
"231","http://chat.lenovo.com.cn","Lenovo Chat Service","nginx","PHP/5.6.40","200","43.255.226.122","2020年9月23日 18:26"
"230","http://ptstpd.lenovo.com.cn","TPD QuickFix工具中心","nginx","获取失败","200","43.255.226.57","2020年9月23日 18:26"
"229","https://b2b.lenovo.com.cn","联想商用官网-商用笔记本_台式机_服务器_商用电脑报价","Tengine","获取失败","200","111.19.233.244","2020年9月23日 18:26"
"228","http://wwme.lenovo.com.cn","获取失败","Apache/2.4.29 (Win64) mod_evasive2/1.10.2","获取失败","200","110.87.96.77","2020年9月23日 18:26"
"227","http://game.lenovo.com.cn","T-GAME游戏官网 - T-GAME游戏中心 - 游戏平台 - 游戏礼包 - 免费游戏|精品游戏|手游模拟器|游戏加速|游戏赛事|游戏礼包|游戏开服|游戏攻略|游戏大全","openresty","获取失败","200","47.95.65.78","2020年9月23日 18:25"
"226","http://sta.vgs.lenovo.com.cn","联想视频·静态入口","JSP3/2.0.14","获取失败","200","183.220.151.41","2020年9月23日 18:25"
"225","https://webdoc.lenovo.com.cn","Lenovo","Tengine","获取失败","200","111.10.61.231","2020年9月23日 18:25"
"224","https://okr.lenovo.com.cn","联想原厂系统镜像","Tengine","获取失败","200","120.233.42.243","2020年9月23日 18:25"
"223","https://srv.lenovo.com.cn","联想商城 - 页面没有找到","Tengine","获取失败","404","43.255.225.247","2020年9月23日 18:25"
"222","https://baidu.lenovo.com.cn","极速搜索--极速上网 一站必达","获取失败","获取失败","200","47.95.0.66","2020年9月23日 18:25"
"221","http://clk.lenovo.com.cn","获取失败","获取失败","获取失败","200","39.103.13.33","2020年9月23日 18:25"
"220","http://click.lenovo.com.cn","New Document","nginx/1.6.0","获取失败","200","42.159.123.65","2020年9月23日 18:25"
"219","https://li.lenovo.com.cn","联想供应链智能服务","earth","获取失败","200","43.255.226.169","2020年9月23日 18:25"
"218","http://x.lenovo.com.cn","联想智能机器人小乐","获取失败","获取失败","200","43.255.226.57","2020年9月23日 18:25"
"211","https://thinkpad.lenovo.com.cn","ThinkPad小黑本_ThinkPad X1 Carbon_S2_S3笔记本_ThinkPad官网","waf/4.23.1-3.el6","获取失败","200","117.174.176.252","2020年9月23日 18:24"
"209","https://mall.lenovo.com.cn","联想经销商查询_联想线下服务网点门店_联想售后网点_联网官网","waf/4.23.1-3.el6","获取失败","200","117.174.176.252","2020年9月23日 18:24"
"208","https://sscm.lenovo.com.cn","Service Supply Chain Management","nginx/1.15.12","获取失败","200","43.255.226.122","2020年9月23日 18:24"
"207","https://srmcn.lenovo.com.cn","Logon - Welcome To Lenovo Supplier Self-Service","获取失败","获取失败","200","43.255.226.181","2020年9月23日 18:24"
"206","https://brand.lenovo.com.cn","联想品牌官网_集团简介_媒体资讯_联想公益活动","Tengine","获取失败","200","117.172.21.53","2020年9月23日 18:24"
"205","https://imccdev.lenovo.com.cn","CUBE","openresty","获取失败","200","43.255.224.90","2020年9月23日 18:24"
"204","https://lexue.lenovo.com.cn","联想乐学微信","Caddy","Express","200","47.110.64.11","2020年9月23日 18:24"
"203","http://thinkpad.lenovo.com.cn","ThinkPad小黑本_ThinkPad X1 Carbon_S2_S3笔记本_ThinkPad官网","waf/4.23.1-3.el6","获取失败","200","117.174.176.252","2020年9月23日 18:24"
"202","http://b2badmin.lenovo.com.cn","联想商用官网","获取失败","ThinkPHP","200","59.110.146.43","2020年9月23日 18:24"
"201","https://ldc-fast.lenovo.com.cn","获取失败","Tengine","获取失败","403","111.10.47.198","2020年9月23日 18:23"
"200","http://ec1.lenovo.com.cn","Application Server Error","获取失败","获取失败","403","43.255.226.18","2020年9月23日 18:23"
"199","http://b2b.lenovo.com.cn","联想商用官网-商用笔记本_台式机_服务器_商用电脑报价","Tengine","获取失败","200","111.10.46.241","2020年9月23日 18:23"
"198","https://storefront.lenovo.com.cn","店面建设管理系统","Microsoft-IIS/8.5","ASP.NET","200","43.255.226.197","2020年9月23日 18:23"
"197","https://servicecms.lenovo.com.cn","联想运营管理后台","nginx","获取失败","200","43.255.226.57","2020年9月23日 18:23"
"196","https://vip.lenovo.com.cn","联想电脑采购_笔记本采购_大客户专属采购服务平台-联想E采","earth","获取失败","200","146.196.114.128","2020年9月23日 18:23"
"195","http://lgc.lenovo.com.cn","联想校园商城","获取失败","获取失败","200","221.122.108.121","2020年9月23日 18:23"
"194","http://ask.lenovo.com.cn","Lenovo","Microsoft-IIS/10.0","ASP.NET","200","43.255.226.122","2020年9月23日 18:23"
"193","http://eic.lenovo.com.cn","联想企业级创新中心","Apache/2.4.39 (Unix)","获取失败","200","43.255.226.222","2020年9月23日 18:22"
"192","https://b.lenovo.com.cn","企业购","Tengine","获取失败","200","117.174.147.65","2020年9月23日 18:22"
"191","https://m.lenovo.com.cn","联想lenovo笔记本电脑_平板电脑_手机_台式机_服务器_外设数码_联想官网","waf/4.23.1-3.el6","获取失败","200","117.174.176.252","2020年9月23日 18:22"
"190","https://support.lenovo.com.cn","联想服务与支持","Tengine","ASP.NET","200","111.10.61.229","2020年9月23日 18:22"
"189","https://leplayer.lenovo.com.cn","下载-联想视频","获取失败","获取失败","200","47.95.65.78","2020年9月23日 18:22"
"188","https://privacy.lenovo.com.cn","联想全球安全实验室","Apache","获取失败","200","43.255.226.21","2020年9月23日 18:22"
"187","https://wx.lenovo.com.cn","魔方客服授权平台","openresty/1.15.8.2","PHP/7.1.32","200","58.215.167.11","2020年9月23日 18:22"
"186","http://m.b2b.lenovo.com.cn","联想商用-商用笔记本\,商用台式机\,数据中心产品及解决方案\,扬天-联想商用官网","Tengine","ThinkPHP","200","111.19.233.244","2020年9月23日 18:22"
"185","https://browser.lenovo.com.cn","联想浏览器","获取失败","获取失败","200","39.96.108.188","2020年9月23日 18:21"
"184","https://newsupport.lenovo.com.cn","Lenovo联想售后客户服务中心\,提供驱动下载\,配置查询\,保修服务-联想服务","nginx","获取失败","200","43.255.226.57","2020年9月23日 18:21"
"183","http://idata.lenovo.com.cn","联想报表管理平台","nginx","获取失败","200","43.255.226.130","2020年9月23日 18:21"
"182","https://i.lenovo.com.cn","联想会员中心","waf/4.23.1-3.el6","获取失败","200","117.174.176.252","2020年9月23日 18:21"
"181","https://talent.lenovo.com.cn","联想校园招聘","Tengine/2.1.2","PHP/7.0.31","200","139.217.22.157","2020年9月23日 18:21"
"180","http://iknow.lenovo.com.cn","联想中国(Lenovo China)联想知识库","nginx","ThinkPHP","200","43.255.226.57","2020年9月23日 18:21"
"179","https://sdibak.lenovo.com.cn","","Microsoft-IIS/8.5","ASP.NET","200","43.255.226.134","2020年9月23日 18:21"
"178","https://s.lenovo.com.cn","个人&amp;家庭产品_联想商城","waf/4.23.1-3.el6","获取失败","200","117.174.176.252","2020年9月23日 18:21"
"177","https://open.lenovo.com.cn","GROGES控制台","waf/4.23.1-3.el6","获取失败","200","117.174.176.252","2020年9月23日 18:20"
"176","https://siotapp.lenovo.com.cn","Octopus Admin login","获取失败","获取失败","200","39.97.21.211","2020年9月23日 18:20"
"175","https://guanjia.lenovo.com.cn","联想电脑管家_联想管家_电脑管家_驱动管理_网络检测_垃圾清理_硬件信息_客户服务_弹窗拦截_联想客服-联想电脑管家官网","openresty","获取失败","200","112.19.12.15","2020年9月23日 18:20"
"174","http://jiazhipc.lenovo.com.cn","价值汇","nginx/1.12.1","PHP/5.6.36","200","39.105.219.72","2020年9月23日 18:20"
"173","https://suoping.lenovo.com.cn","电脑壁纸_精美壁纸_锁屏壁纸_电脑锁屏-联想锁屏官网","Tengine","获取失败","200","112.18.202.228","2020年9月23日 18:20"
"172","https://play.lenovo.com.cn","联想游戏-联想网页游戏平台-play.lenovo.com.cn","获取失败","获取失败","200","47.95.65.78","2020年9月23日 18:20"
"171","https://bm.lenovo.com.cn","企业购","Tengine","获取失败","200","117.174.147.65","2020年9月23日 18:20"
"170","https://iknow.lenovo.com.cn","联想中国(Lenovo China)联想知识库","nginx","ThinkPHP","200","43.255.226.57","2020年9月23日 18:20"
"169","https://passport.lenovo.com.cn","403 Forbidden","nginx","获取失败","403","43.255.227.60","2020年9月23日 18:20"
"168","https://mclub.lenovo.com.cn","联想社区论坛_联想电脑_联想手机_ThinkPad_Motorola-官方论坛","nginx","获取失败","200","42.159.96.48","2020年9月23日 18:19"
"167","http://serviceweixin.lenovo.com.cn","玩机攻略&amp;福利","nginx","获取失败","200","43.255.226.57","2020年9月23日 18:19"
"165","https://nsl.lenovo.com.cn","","获取失败","获取失败","200","39.96.108.188","2020年9月23日 18:19"
"164","http://videoservice.lenovo.com.cn","联想微视频服务首页_联想微视频-联想服务","Microsoft-IIS/8.5","ASP.NET","200","43.255.226.57","2020年9月23日 18:19"
"163","https://item.lenovo.com.cn","403 Forbidden","waf/4.23.1-3.el6","获取失败","403","117.174.147.65","2020年9月23日 18:19"
"162","https://hao.lenovo.com.cn","联想网址导航-安全浏览、极速体验","获取失败","获取失败","200","39.96.108.188","2020年9月23日 18:19"
"160","https://btcportal.lenovo.com.cn","BTCP","nginx","获取失败","200","43.255.227.15","2020年9月23日 18:19"
"159","https://mmall.lenovo.com.cn","联想经销商查询_联想线下服务网点门店_联想售后网点_联网官网","waf/4.23.1-3.el6","获取失败","200","117.174.176.252","2020年9月23日 18:19"
"158","https://ptstpd.lenovo.com.cn","TPD QuickFix工具中心","nginx","获取失败","200","43.255.226.57","2020年9月23日 18:18"
"157","http://mobile.robot.lenovo.com.cn","","nginx","获取失败","200","43.255.226.122","2020年9月23日 18:18"
"156","https://personalcloud.lenovo.com.cn","联想个人云存储","获取失败","获取失败","200","47.93.131.13","2020年9月23日 18:18"
"155","https://club.lenovo.com.cn","联想社区论坛_联想电脑_联想手机_ThinkPad_Motorola-官方论坛","nginx","获取失败","200","42.159.96.48","2020年9月23日 18:18"
"154","http://crmcn.lenovo.com.cn","Application Server Error","获取失败","获取失败","403","43.255.226.19","2020年9月23日 18:18"
"153","http://newdriverdl.lenovo.com.cn","获取失败","openresty","获取失败","404","218.201.90.135","2020年9月23日 18:18"
"152","https://think.lenovo.com.cn","联想服务与支持","Tengine","ASP.NET","200","111.10.61.230","2020年9月23日 18:18"
"151","https://gamedown.vgs.lenovo.com.cn","获取失败","Tengine/2.2.3","获取失败","403","36.170.41.251","2020年9月23日 18:18"
"150","https://ips.lenovo.com.cn","IPSSearch登录页","Microsoft-IIS/8.5","ASP.NET","200","43.255.226.122","2020年9月23日 18:17"
"149","https://shop.lenovo.com.cn","商城首页","waf/4.23.1-3.el6","获取失败","200","117.174.176.252","2020年9月23日 18:17"
"148","https://reg.lenovo.com.cn","Document","waf/4.23.1-3.el6","获取失败","404","117.157.238.252","2020年9月23日 18:17"
"147","https://lcse.lenovo.com.cn","服务家园","Microsoft-IIS/10.0","ASP.NET","200","43.255.226.135","2020年9月23日 18:17"
"146","http://robot.lenovo.com.cn","联想智能交互系统","nginx","获取失败","200","43.255.226.122","2020年9月23日 18:17"
"145","https://admin.lenovo.com.cn","获取失败","Tengine","获取失败","200","183.222.101.105","2020年9月23日 18:17"
"144","https://www.lenovo.com.cn","联想_lenovo笔记本电脑_平板电脑_手机_台式机_服务器_外设数码_联想官网","Tengine","获取失败","200","117.174.176.252","2020年9月23日 18:17"
"143","https://mall.club.lenovo.com.cn","联想积分乐园-联想社区","nginx/1.12.2","PHP/5.6.32","200","42.159.28.67","2020年9月23日 18:17"
"142","https://saascdn.lenovo.com.cn","首页","Tengine","获取失败","200","111.6.226.171","2020年9月23日 18:17"
"140","http://365.lenovo.com.cn","联想IT专家","openresty/1.9.3.1","获取失败","200","43.255.226.109","2020年9月23日 18:16"
"139","https://lva.lenovo.com.cn","Lenovo语音","获取失败","获取失败","200","39.107.149.30","2020年9月23日 18:16"
"138","http://e-learning.lenovo.com.cn","欢迎登录 - 联想E学堂","Apache","获取失败","200","101.251.193.107","2020年9月23日 18:16"
"137","https://robot.lenovo.com.cn","联想智能交互系统","nginx","获取失败","200","43.255.226.122","2020年9月23日 18:16"
"136","https://dianping.lenovo.com.cn","联想服务点评","Microsoft-IIS/8.5","获取失败","200","43.255.226.124","2020年9月23日 18:16"
"135","https://scsupport.lenovo.com.cn","","earth","获取失败","200","43.255.226.169","2020年9月23日 18:16"
"134","https://dbx.asp.lenovo.com.cn","工程师代报修系统","获取失败","获取失败","200","47.110.21.12","2020年9月23日 18:16"
"133","https://show.lenovo.com.cn","想秀资讯","获取失败","获取失败","200","47.94.120.88","2020年9月23日 18:16"
"132","http://retail.lenovo.com.cn","Welcome to nginx!","nginx/1.14.2","获取失败","200","146.196.114.133","2020年9月23日 18:15"
"131","https://www.aiot.lenovo.com.cn","精灵谷","nginx/1.16.1","获取失败","200","139.217.113.254","2020年9月23日 18:15"
"130","https://dcgbp.lenovo.com.cn","主页 ⋅ 联想企业科技集团合作伙伴","nginx","获取失败","200","146.196.114.180","2020年9月23日 18:15"
"129","http://prccn.lenovo.com.cn","CN用户登录","Microsoft-IIS/7.5","ASP.NET","200","43.255.226.199","2020年9月23日 18:15"
